"myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
0.718,0.811306354543051,0.436,1.17544463246265,0.87,0.515,"5","DUSP10"
0.718,0.764496383772757,0.436,1.10363354011541,1,0.987,"5","HP1BP3"
0.717,0.251369623925196,0.434,0.362653077855065,0.957,0.682,"5","SNORA11D"
0.717,0.970825156305816,0.434,1.4036529921959,0.913,0.755,"5","NUDCD2"
0.716,0.179952052691434,0.432,0.265831816745646,0.696,0.273,"5","CHRDL1"
0.716,0.900370117762948,0.432,1.30291326831115,0.804,0.481,"5","CENPW"
0.716,0.570349397230727,0.432,0.822884248440197,1,0.989,"5","H2AFZ"
0.716,1.18538585334141,0.432,1.72467030326144,0.957,0.708,"5","CENPC"
0.715,0.589013858276335,0.43,0.868600997317184,0.739,0.366,"5","MEGF10"
0.715,0.711917079703694,0.43,1.03143196501012,0.891,0.645,"5","CEP89"
0.715,0.962411243299867,0.43,1.39154635767568,0.935,0.736,"5","G2E3"
0.715,1.63041321936251,0.43,2.38846465145064,0.674,0.323,"5","CRB1"
0.714,0.316948988660204,0.428,0.457313477916376,1,1,"5","MAP1B"
0.714,1.16819003249113,0.428,1.69450297535201,0.761,0.377,"5","ARHGAP11B"
0.714,0.442987494166077,0.428,0.691676214390746,1,0.998,"5","FRMD6-AS1"
0.714,2.23005056232565,0.428,3.35456852154173,0.783,0.677,"5","APOLD1"
0.714,1.25336622818676,0.428,1.81212460655194,0.804,0.511,"5","ZWINT"
0.713,2.35337072520153,0.426,3.49542865600784,0.63,0.251,"5","KIFC1"
0.713,1.07432297722686,0.426,1.56110206812831,0.804,0.632,"5","RP5-821D11.7"
0.713,0.68266222121898,0.426,0.98600418549649,1,0.968,"5","FAM171B"
0.712,0.35797546675056,0.424,0.517741599090989,0.913,0.645,"5","HDAC9"
0.71,1.08693238338843,0.42,1.60707646305693,0.5,0.078,"5","IL33"
0.709,1.14811149451112,0.418,1.66231389288626,0.783,0.528,"5","HIST1H1C"
0.708,0.712150473432206,0.416,1.04314154575797,1,0.998,"5","CEP135"
0.708,1.16667488340511,0.416,1.69288423186057,0.826,0.481,"5","TDP1"
0.708,1.38094158369672,0.416,2.02155295577456,0.761,0.476,"5","OLMALINC"
0.707,1.85763819938433,0.414,2.70965505843102,0.652,0.262,"5","PHF19"
0.707,0.881292169590902,0.414,1.2743174956942,0.804,0.576,"5","NUP35"
0.707,1.71311470449686,0.414,2.50275057258156,0.804,0.641,"5","SKA1"
0.706,0.858370619692169,0.412,1.24086241927078,1,0.853,"5","MID1"
0.706,0.381031951588211,0.412,0.563188970766032,0.848,0.498,"5","MOB3B"
0.706,0.813910655238863,0.412,1.17890002216824,1,0.998,"5","ESCO2"
0.706,1.39838449706187,0.412,2.07498410173705,0.565,0.216,"5","RP11-334E6.10"
0.706,1.21168504254696,0.412,1.80748796020662,0.609,0.219,"5","FAM72B"
0.705,0.592033587263137,0.41,0.880546747691145,0.848,0.522,"5","GPC4"
0.705,1.18384608708099,0.41,1.73134025566383,0.826,0.561,"5","SORT1"
0.704,1.19504917096969,0.408,1.7475915117884,0.804,0.506,"5","PHLPP1"
0.704,1.58655893105088,0.408,2.30957615319799,0.63,0.281,"5","EMC9"
0.703,1.77952858539478,0.406,2.63083309026233,0.739,0.4,"5","UG0898H09"
0.703,0.845275341904985,0.406,1.22204763816332,0.913,0.595,"5","NEDD1"
0.702,1.37601035771347,0.404,2.19219464349328,0.587,0.21,"5","FAM72C"
0.701,0.521463666561917,0.402,0.753800724435521,0.913,0.558,"5","CENPK"
0.866,3.64160571108149,0.732,5.30225377586312,0.867,0.235,"6","RSPO3"
0.812,4.58123072924134,0.624,6.65169103288754,0.711,0.184,"6","RSPO2"
0.799,1.32978971426673,0.598,1.91972015431633,0.933,0.592,"6","DDIT3"
0.793,2.4119601351251,0.586,3.51833490199643,0.8,0.348,"6","TPBG"
0.785,2.2438983537485,0.57,3.26091403470728,0.889,0.557,"6","NTRK2"
0.782,1.48517229806984,0.564,2.14299432887872,0.978,0.827,"6","CLU"
0.78,2.04213950228363,0.56,2.96208145018225,0.822,0.404,"6","WLS"
0.777,2.94556026014217,0.554,4.31284527962104,0.733,0.322,"6","ADCY2"
0.773,0.929696210062873,0.546,2.47177380190211,0.867,0.577,"6","RP11-39C10.1"
0.771,1.17605124143798,0.542,1.69915683926428,0.978,0.739,"6","ZIC2"
0.757,1.31524754668581,0.514,1.90654580644113,0.933,0.68,"6","SEMA6A"
0.755,1.25571988211665,0.51,1.82614136852188,0.978,0.728,"6","ATP1B2"
0.743,2.05239517055791,0.486,3.02581898294292,0.778,0.43,"6","MAF"
0.738,0.687741328248238,0.476,0.992309188746267,1,1,"6","MALAT1.2"
0.734,1.51646817803537,0.468,2.1916936544082,0.911,0.635,"6","CDO1"
0.73,2.12565131511153,0.46,3.09790675089621,0.8,0.428,"6","GJA1"
0.729,1.00599925856968,0.458,1.45530113187401,1,0.909,"6","PSAP"
0.725,2.57128575149972,0.45,3.72762035152458,0.689,0.292,"6","SULF2"
0.725,1.8112893625751,0.45,2.66942847384389,0.889,0.611,"6","NEAT1"
0.72,1.30222096450233,0.44,1.87994235596517,0.911,0.635,"6","RMST"
0.718,1.68375368590866,0.436,2.49049191455477,0.711,0.311,"6","WNT5A"
0.715,1.22773600519301,0.43,1.77889728534043,0.711,0.337,"6","NR2F2-AS1"
0.714,2.16993409975477,0.428,3.13426627225904,0.911,0.788,"6","DMD"
0.714,1.61626651724213,0.428,2.33329107377193,1,0.959,"6","HSPA5"
0.712,2.58512801406321,0.424,4.15262910337628,0.511,0.119,"6","RBM47"
0.709,0.733339750033739,0.418,1.06056159156977,0.933,0.81,"6","CTC-425F1.4"
0.709,1.03295367252981,0.418,1.49622862354784,0.889,0.635,"6","ZNF521"
0.709,2.32791834675439,0.418,3.41898128838372,0.689,0.32,"6","ATP1A2"
0.708,0.700770062442875,0.416,1.18500874923556,0.733,0.363,"6","ZIC5"
0.707,0.96052065643405,0.414,1.40116070169638,1,0.924,"6","SYAP1"
0.707,1.12880932707773,0.414,1.63344051418548,0.889,0.771,"6","BNIP3"
0.706,1.60107509056302,0.412,2.43391407188959,0.622,0.229,"6","RP6-24A23.7"
0.705,0.701004999724761,0.41,1.02806347746282,1,0.985,"6","NBPF8"
0.704,0.578816482552087,0.408,0.836506657086998,1,0.857,"6","CNTNAP2"
0.703,1.42573282471634,0.406,2.06141681436529,0.8,0.46,"6","INSIG2"
0.702,0.464564329091797,0.404,0.672590930284922,0.933,0.698,"6","SLIT2"
0.701,1.43051757279006,0.402,2.1304176293252,0.867,0.596,"6","HK2"
0.826,1.64929621092441,0.652,2.38615069817154,0.9,0.393,"7","OTX2"
0.818,1.68683421613237,0.636,2.43369279925185,1,0.931,"7","CKB"
0.813,1.23922744987881,0.626,1.78796058629178,1,1,"7","CH507-513H4.5"
0.81,1.7448848157815,0.62,2.51928156131422,1,0.912,"7","TUBB3.1"
0.794,2.09469460517774,0.588,3.03373420781466,0.967,0.69,"7","LPHN2"
0.791,1.12263192546278,0.582,1.61968398146618,1,1,"7","CH507-513H4.6"
0.79,1.11691560853941,0.58,1.61144030741826,1,1,"7","CH507-513H4.3"
0.788,1.18076695280483,0.576,1.70355835623335,1,1,"7","CH507-513H4.4"
0.775,0.192353028689857,0.55,1.51224074822759,0.8,0.337,"7","TUBB3"
0.769,2.72182448599013,0.538,3.94258301211656,0.933,0.81,"7","CTD-2328D6.1"
0.751,1.2403625583579,0.502,1.79070629584958,1,0.849,"7","TCF12"
0.75,2.89107475742894,0.5,4.21837703418568,0.733,0.385,"7","PCBP4"
0.735,0.910206117560783,0.47,1.33599486443153,0.967,0.757,"7","RP11-32K4.1"
0.731,0.647153180214972,0.462,0.942006499166871,0.933,0.538,"7","CXXC4"
0.725,0.517635094734116,0.45,0.746867798802549,1,0.996,"7","SRSF3"
0.725,0.910345646731861,0.45,1.33959781240304,0.767,0.351,"7","GREB1L"
0.725,0.964091976916752,0.45,1.39224190512491,1,0.916,"7","CORO1C"
0.721,1.60537277952291,0.442,2.31801884511368,0.9,0.778,"7","TFDP2"
0.72,1.77584111671278,0.44,2.60852146939061,0.667,0.324,"7","SLC6A8"
0.72,1.69077459011486,0.44,2.46290193632765,0.9,0.523,"7","POU3F2"
0.716,0.929371217347989,0.432,1.34772624845462,0.933,0.87,"7","BTG1"
0.714,0.735189701199554,0.428,1.06067762678932,0.833,0.429,"7","SCARNA22"
0.713,0.684257284416328,0.426,0.987703553834422,1,0.927,"7","OAZ1"
0.713,2.2613525704886,0.426,3.32662941904034,0.667,0.312,"7","LGR4"
0.288,0.0886974477354086,0.424,0.128823736635408,0.633,0.889,"7","N4BP2"
0.712,1.0241630870306,0.424,1.51994455918374,0.9,0.492,"7","IGDCC3"
0.711,0.403511314066631,0.422,0.582390515845406,1,0.998,"7","MTRNR2L12"
0.711,1.53607974151818,0.422,2.26078298763379,0.733,0.345,"7","ORAOV1"
0.709,1.32851923613746,0.418,1.93995351299947,0.767,0.473,"7","TOX"
0.706,1.03397998061858,0.412,1.49392983220836,1,0.883,"7","CCT4"
0.706,1.55183857745783,0.412,2.25570497351649,0.8,0.485,"7","CCND1"
0.706,1.45769022913917,0.412,2.11691726652624,0.567,0.19,"7","LMO1"
0.705,0.467475934682564,0.41,1.14292667269765,0.967,0.833,"7","CTD-2311B13.9"
0.703,0.571760817519317,0.406,0.826496464562236,1,0.971,"7","TMEM33"
0.703,3.33666742553322,0.406,5.03656303333323,0.533,0.178,"7","PROX1"
0.701,2.73381443085998,0.402,3.9590482144242,0.7,0.408,"7","TMEM38B"
0.701,2.05930672113247,0.402,3.04359095747002,0.667,0.374,"7","HES6"
0.701,0.796257715270594,0.402,1.16082412996874,0.967,0.879,"7","RIC3"
0.843,1.8525576164983,0.686,2.68593238698791,0.931,0.482,"8","S1PR1"
0.829,1.0696347336991,0.658,1.54331001800242,1,0.67,"8","C1orf61"
0.816,1.08687312642622,0.632,1.57039674249839,0.966,0.724,"8","CREB5"
0.81,1.2469506787736,0.62,1.80791891739477,0.966,0.628,"8","LRIG1"
0.798,0.962833056529039,0.596,1.39284064739807,0.862,0.365,"8","IFI44L"
0.794,1.41301452670434,0.588,2.03977860256361,1,0.837,"8","MCM7"
0.787,0.932535421805784,0.574,1.3495920247294,1,0.81,"8","ID4"
0.785,1.32267948625523,0.57,1.91265588874107,1,0.62,"8","MCM4"
0.785,0.83874174686964,0.57,1.21204309746285,1,0.787,"8","SOX5"
0.782,0.641367275077393,0.564,0.928749143405485,0.966,0.53,"8","HEY1"
0.773,0.700103505107387,0.546,1.02276911128294,0.897,0.493,"8","PDP1"
0.772,1.58701593942376,0.544,2.34505635954286,0.69,0.2,"8","HRK"
0.77,1.92010828294469,0.54,2.78986357309315,0.862,0.422,"8","DTL"
0.767,1.1890388523601,0.534,1.71604317807645,1,0.775,"8","FABP7"
0.766,0.946330517580179,0.532,1.37031341940457,0.897,0.482,"8","DAXX"
0.765,0.894539042346998,0.53,1.29793992875385,0.897,0.532,"8","LHX2"
0.764,0.474035629438841,0.528,0.683930811402607,1,0.931,"8","CKB"
0.759,1.10158319180091,0.518,1.63822631156708,0.931,0.656,"8","SP1"
0.758,1.05181269569497,0.516,1.52179499460463,0.966,0.651,"8","MCM3"
0.752,0.550418917617517,0.504,0.795557250575209,1,0.998,"8","SYNE2"
0.751,1.0344447101432,0.502,1.49535069941147,0.897,0.578,"8","MTHFD2"
0.751,1.53998830592025,0.502,2.22949279736141,0.966,0.653,"8","RAB8B"
0.751,0.759990625897838,0.502,1.10580070837937,0.966,0.754,"8","EFNB2"
0.749,1.0131233705984,0.498,1.46326856573208,0.931,0.601,"8","SLC1A3"
0.746,1.46756652522477,0.492,2.12673783937834,0.828,0.591,"8","GINS2"
0.746,1.3578425097567,0.492,1.99961000572046,0.655,0.198,"8","CA12"
0.744,0.694713796840355,0.488,1.00312285502426,0.828,0.378,"8","RP3-363L9.1"
0.742,0.619837455514252,0.484,0.89527165536199,1,0.969,"8","FAM171B"
0.742,1.28543669003245,0.484,1.88758862804964,0.862,0.532,"8","DHX33"
0.741,0.67961476632235,0.482,0.98675716162978,0.966,0.816,"8","GLI3"
0.74,0.904024256632216,0.48,1.31054197380884,0.897,0.63,"8","FGFBP3"
0.736,0.474255231016619,0.472,0.684698236078013,1,0.816,"8","TMEM161B-AS1"
0.735,0.795277981136238,0.47,1.14834385660435,1,0.848,"8","NME1"
0.735,0.497237516179753,0.47,0.717379850543805,1,1,"8","GAPDH"
0.734,0.59195255464077,0.468,0.855921059674669,0.966,0.791,"8","SFRP1"
0.734,0.837590819350335,0.468,1.21285487268233,0.966,0.825,"8","MSH6"
0.732,1.5041485366253,0.464,2.20831237455454,0.759,0.436,"8","WDR76"
0.73,0.807102852006996,0.46,1.17320368009324,0.966,0.795,"8","PER2"
0.728,1.05256277462878,0.456,1.52340969953491,0.897,0.562,"8","CTPS1"
0.726,0.266428548180641,0.452,0.384824118276264,1,0.785,"8","LINC00461"
0.726,0.660534726469188,0.452,0.961014978115412,0.931,0.637,"8","SKP2"
0.724,0.088191720917119,0.448,0.127370898439782,1,0.727,"8","NFIB"
0.724,0.453541807410215,0.448,0.658734836477238,0.931,0.656,"8","TSPAN5"
0.723,0.594584165506953,0.446,0.85795210861844,1,0.994,"8","EGR1"
0.723,0.378688365835159,0.446,0.546728001740526,1,1,"8","LINC01551"
0.722,0.96979998056783,0.444,1.40587969523848,0.931,0.555,"8","PRPS2"
0.721,1.11991145292271,0.442,1.61752780252139,0.966,0.762,"8","PHGDH"
0.72,1.92195982565443,0.44,2.98301687843278,0.621,0.207,"8","CDH23"
0.72,0.503676883513045,0.44,0.727128875969427,0.966,0.883,"8","PPA1"
0.719,0.464726426386841,0.438,0.711632795414144,0.862,0.574,"8","FUT9"
0.719,1.29056974527286,0.438,1.86895997853929,0.862,0.559,"8","FEN1"
0.719,0.842698337652428,0.438,1.28383024435503,0.759,0.334,"8","DMRTA2"
0.717,0.253138292712208,0.434,0.371535933110749,0.793,0.357,"8","ADAMTS9"
0.716,0.791122352476094,0.432,1.14225870011464,1,0.904,"8","NOP56"
0.715,0.664164147452043,0.43,0.958996517208039,0.931,0.848,"8","FABP5"
0.715,0.481521798167159,0.43,0.695916291044869,1,0.875,"8","SLC35F1"
0.714,0.899053357375709,0.428,1.30149608664247,0.897,0.666,"8","RFX4"
0.714,1.42004431250105,0.428,2.05696109945349,0.828,0.601,"8","TULP3"
0.713,1.2987741778309,0.426,1.89281125336497,0.862,0.587,"8","ATAD2"
0.712,1.20759935098166,0.424,1.75444451392563,0.621,0.205,"8","AMBN"
0.712,0.450278293852953,0.424,0.652820320814631,1,0.772,"8","HMGA2"
0.712,0.523863784534832,0.424,0.756684240987978,1,0.994,"8","CCND2"
0.71,0.464546561461827,0.42,0.692004264587447,0.828,0.534,"8","GPC4"
0.71,0.550410900391157,0.42,0.795913555655947,0.931,0.639,"8","CENPU"
0.708,0.697671582967424,0.416,1.00869427314069,0.931,0.653,"8","HDAC9"
0.706,0.668925737152846,0.412,0.969139940605537,0.931,0.691,"8","MSH2"
0.705,1.16400779891227,0.41,1.70124848470329,0.759,0.418,"8","MCM2"
0.704,0.664835209056973,0.408,0.960698022713585,0.966,0.86,"8","RP11-728F11.4"
0.704,0.806409619223365,0.408,1.16659955360552,0.966,0.877,"8","IVNS1ABP"
0.703,0.187664178961457,0.406,0.28417893367909,0.724,0.349,"8","ARX"
0.703,1.16955583522749,0.406,1.71627172400079,0.724,0.296,"8","CDC6"
0.703,0.982277166305609,0.406,1.41836196964863,0.931,0.691,"8","TMEM106C"
0.863,0.735997786842014,0.726,1.56372025215319,1,0.749,"9","EEF1A1P12"
0.843,0.985713937235879,0.686,1.42830053819834,1,0.805,"9","RP11-175B9.3"
0.843,0.395714814539436,0.686,1.94731689082266,0.962,0.436,"9","EEF1A1P14"
0.839,1.03329673537361,0.678,1.50702324104552,1,0.741,"9","RPL41P2"
0.838,0.97172399248481,0.676,1.46847849322245,1,0.824,"9","RP11-492M23.2"
0.834,0.874011390957138,0.668,1.27039153069906,1,0.977,"9","RP11-50D9.1"
0.832,0.892079352141687,0.664,1.30865043013279,1,0.977,"9","RPL7P23"
0.831,0.878146650482924,0.662,1.42414678123728,1,0.79,"9","RPL3P2"
0.831,0.248805136796881,0.662,0.377760982034524,1,0.938,"9","AC097523.1"
0.83,0.55605301681209,0.66,0.848834778038721,1,0.84,"9","RP11-592N21.1"
0.828,0.907704713605797,0.656,1.43582257098521,1,0.716,"9","RPS7P1"
0.828,0.612529699375216,0.656,0.930271898094939,1,0.811,"9","RP11-203F10.6"
0.827,0.819693370371708,0.654,1.25676176298401,1,0.927,"9","EEF1A1P11"
0.824,0.60519453851632,0.648,0.892265931635403,1,0.99,"9","EEF1A1P19"
0.824,1.13413731083767,0.648,1.63708034552371,0.962,0.583,"9","LINC01021"
0.822,0.846499510278158,0.644,1.25890505053444,1,0.981,"9","EEF1A1P13"
0.822,0.879065082910586,0.644,1.33527363814021,1,0.813,"9","AC092155.1"
0.821,1.62975800932947,0.642,2.35257910208181,1,0.641,"9","RMST"
0.82,0.832713191057232,0.64,1.20322817578113,1,0.801,"9","RP11-761N21.2"
0.819,0.816260925672514,0.638,1.18282369866089,1,0.977,"9","RPL21P75"
0.819,0.695638895778614,0.638,1.26253235921697,1,0.828,"9","EEF1A1P4"
0.818,0.828027823452459,0.636,1.20011137844361,1,0.809,"9","RP11-543P15.1"
0.817,0.848714771362835,0.634,1.29775468489114,1,0.811,"9","AC010468.1"
0.816,0.874090618914314,0.632,1.32023487836172,1,0.811,"9","RPL21P39"
0.811,0.885823145666629,0.622,1.31237341055814,0.962,0.429,"9","POTEF"
0.81,0.630862850685751,0.62,0.931789143423911,1,0.832,"9","RPL7P19"
0.807,0.846939388674254,0.614,1.23185738407149,1,0.815,"9","CTD-2287O16.1"
0.806,0.80009800127448,0.612,1.15840817302442,1,0.977,"9","RPL21P119"
0.801,0.490821951017065,0.602,0.748980611593161,1,0.863,"9","RPL15P2"
0.8,1.07857620426116,0.6,1.63203685564578,0.962,0.541,"9","POTEI"
0.798,0.545238380972167,0.596,0.989824596278693,0.962,0.612,"9","RPS3AP25"
0.797,0.870114731935315,0.594,1.30044610525711,1,0.799,"9","RPS13P2"
0.795,0.620548914621004,0.59,1.33096391666566,1,0.705,"9","RPL4P5"
0.795,0.811188780091741,0.59,1.3517298486679,0.923,0.757,"9","RPL13AP7"
0.795,1.01553692966992,0.59,1.53368322400684,0.923,0.417,"9","POTEE"
0.793,0.666197894921463,0.586,0.964652691380015,1,0.929,"9","RPS23P8"
0.793,0.651060238792232,0.586,0.939973459753059,1,0.981,"9","RPL15P3"
0.792,1.03172667083291,0.584,1.73482377696443,0.923,0.483,"9","RP11-51O6.1"
0.792,0.499997846394785,0.584,0.758128413256577,1,0.915,"9","RPL7AP6"
0.792,0.805120915614163,0.584,1.53714032907733,0.962,0.718,"9","H3F3C"
0.79,1.00879424695177,0.58,1.48159016012311,0.962,0.508,"9","RP11-452N17.1"
0.79,0.911190804634532,0.58,1.45576654420735,0.885,0.359,"9","RP11-112J1.1"
0.789,0.719230524784617,0.578,1.13074773852766,1,0.929,"9","RPL4P4"
0.789,0.146247823935098,0.578,0.238706404901935,0.923,0.741,"9","RPL13AP20"
0.787,0.77903985252442,0.574,1.15377883601308,1,0.869,"9","RPS3AP5"
0.786,0.747828955678996,0.572,1.08211688053386,1,0.743,"9","KLHL24"
0.785,0.689285779735505,0.57,1.00007872939456,0.962,0.664,"9","ZNF33A"
0.783,0.575784572775912,0.566,1.26871493129362,0.962,0.809,"9","HSP90AB3P"
0.783,0.697821173355015,0.566,1.00909958480412,1,0.977,"9","RP11-572P18.1"
0.782,0.682578778909653,0.564,0.996095183299486,1,0.981,"9","RPS3AP26"
0.781,0.606922429851879,0.562,1.1634318029845,0.885,0.371,"9","POTEJ"
0.781,0.956781181120372,0.562,1.51341016365601,0.923,0.434,"9","AC079922.2"
0.781,0.731776328568849,0.562,1.16031551887099,0.962,0.618,"9","RPL29P33"
0.78,0.704254553988933,0.56,1.02094933524769,1,0.99,"9","RPS3AP6"
0.78,0.744641951063705,0.56,1.24264954249676,1,0.78,"9","YWHAZP3"
0.779,1.0035515769903,0.558,1.48900760036238,1,0.774,"9","RP11-641D5.1"
0.776,0.688948705775701,0.552,1.28859473623755,1,0.728,"9","HNRNPA1P8"
0.776,0.895914854694503,0.552,1.34934815453283,1,0.836,"9","CTD-2192J16.15"
0.775,0.648190334176718,0.55,1.04845718262073,0.962,0.641,"9","RPS26P47"
0.774,0.452647026252299,0.548,1.08123810113819,1,0.523,"9","NPM1P39"
0.771,1.10973438580822,0.542,1.60326331678112,0.885,0.376,"9","RPL39P3"
0.771,0.598214136747473,0.542,0.932579167482172,1,0.876,"9","RPS7P11"
0.771,0.850969546049502,0.542,1.58353141516308,0.923,0.461,"9","RP11-16F15.2"
0.769,1.24641811744182,0.538,1.80296638920424,0.962,0.705,"9","SLIT2"
0.769,0.113915019785884,0.538,0.175998290410193,0.962,0.71,"9","RPS26P15"
0.768,0.548705555790367,0.536,0.800659085337732,0.962,0.5,"9","VAT1"
0.768,0.576326243619603,0.536,0.834453283255349,0.885,0.525,"9","CCNDBP1"
0.767,1.13295176012003,0.534,1.65192090797759,0.923,0.479,"9","PRTG"
0.767,0.646653843759559,0.534,0.933672322006673,1,0.909,"9","TMEM258"
0.767,0.624136911030372,0.534,0.901167968298212,1,0.988,"9","RPL7P9"
0.766,0.490383563877644,0.532,1.58293964501304,0.923,0.527,"9","EEF1A1P9"
0.765,0.581817862227178,0.53,1.09131318675171,0.962,0.645,"9","RPSAP15"
0.765,0.92944935884632,0.53,1.36681414725693,0.962,0.683,"9","AC016708.2"
0.764,0.545646603375616,0.528,0.806410211570364,1,0.967,"9","KB-1208A12.3"
0.764,0.630338581268066,0.528,0.916348938985838,1,0.724,"9","SLC38A6"
0.763,0.901285647721756,0.526,1.35783112071539,0.923,0.515,"9","RP11-343H5.4"
0.762,0.557351154645328,0.524,0.894121808490943,1,0.683,"9","RPL23AP2"
0.761,0.678511097592185,0.522,0.979239915972032,1,0.94,"9","ARRDC3"
0.761,0.566549142594956,0.522,0.817461022453836,1,0.992,"9","SRP14"
0.761,0.528377160430689,0.522,0.89434875766843,0.808,0.27,"9","RP11-390K5.1"
0.759,0.551442866259253,0.518,0.79585959043342,1,1,"9","EEF1A1P5"
0.758,0.597967698264365,0.516,0.869394991081012,1,0.927,"9","RPS26P8"
0.758,0.725580136436626,0.516,1.06630615328796,1,0.932,"9","RP11-425L10.1"
0.756,0.383801320414417,0.512,0.558646660703749,0.846,0.411,"9","ABLIM1"
0.755,0.81954920123413,0.51,1.18890177765705,0.923,0.562,"9","RBMX2"
0.755,0.840903075785682,0.51,1.23182032101681,0.962,0.952,"9","AC004069.2"
0.755,0.669760929993022,0.51,0.980414918851197,0.885,0.492,"9","BCL2L13"
0.755,0.479034382227197,0.51,0.732124847009459,1,0.954,"9","RPS3AP47"
0.755,0.560542574435227,0.51,0.818366098724074,1,0.902,"9","RP11-290D2.6"
0.755,0.118932116195682,0.51,0.174714523667612,1,0.624,"9","SLCO1A2"
0.754,0.48058612007601,0.508,1.30612462065581,0.846,0.425,"9","HSP90AB2P"
0.754,0.329082594904191,0.508,0.544426002290902,1,0.909,"9","RPL7AP66"
0.753,0.526466456980004,0.506,0.761457950319297,1,0.985,"9","RPL7P1"
0.753,0.747469668547533,0.506,1.08764611433254,0.962,0.73,"9","PREPL"
0.753,0.752597674510162,0.506,1.08839518530568,0.962,0.678,"9","POLR1D"
0.752,0.578759441965208,0.504,0.847443345261342,0.769,0.28,"9","CCDC160"
0.752,0.675704188790769,0.504,1.00895397587235,1,0.932,"9","RPL9P7"
0.751,0.71033115866301,0.502,1.02611656406017,1,0.813,"9","TCEAL8"
0.75,0.614632520369733,0.5,0.891547475930516,1,0.934,"9","RPS26P6"
0.75,0.405152994585002,0.5,0.585721902963375,1,0.78,"9","ZEB2"
0.75,0.254243658360342,0.5,0.49474834469616,0.885,0.564,"9","RP11-120M18.2"
0.749,0.775249929184626,0.498,1.19852238334497,1,0.761,"9","RPL14P1"
0.749,0.530081201392554,0.498,0.765025408678468,1,0.676,"9","MDK"
0.749,0.481525899265333,0.498,0.718682556496892,1,0.604,"9","SKIDA1"
0.749,0.593965473472542,0.498,0.861613006427167,1,0.668,"9","GPBP1L1"
0.748,0.126257502940778,0.496,1.18025385550053,0.885,0.382,"9","TRIM60"
0.748,0.534199593129725,0.496,0.776133288821915,0.962,0.566,"9","SLC44A2"
0.748,0.746299713764148,0.496,1.12525970124984,1,0.913,"9","AC021224.1"
0.747,0.51300675779025,0.494,0.740553888462065,1,1,"9","EEF1A1P6"
0.747,0.510917247312495,0.494,0.75375725469112,0.846,0.411,"9","LRP2"
0.746,0.477544406233751,0.492,0.813867417886959,0.962,0.718,"9","RP11-490G8.1"
0.746,0.64042368591604,0.492,0.928909762607836,1,0.959,"9","RP11-20O24.4"
0.746,0.615177136201887,0.492,0.896209790625731,1,0.956,"9","RP4-706A16.3"
0.743,0.984865999150537,0.486,1.56335358560874,0.692,0.224,"9","RECK"
0.742,0.956495496093638,0.484,1.38206475727501,0.962,0.732,"9","EFNA5"
0.742,0.891512139899415,0.484,1.31229759762326,0.769,0.34,"9","COL2A1"
0.741,1.09645274646008,0.482,1.60472096192195,0.885,0.589,"9","NR6A1"
0.741,0.66404339515613,0.482,0.958254348197743,1,0.981,"9","EIF3E"
0.741,0.627697145520187,0.482,0.911892655363802,1,0.967,"9","RPL6P27"
0.74,0.299010730650404,0.48,0.449429072008682,0.808,0.357,"9","CPS1"
0.74,0.503649389821684,0.48,0.735655229078356,1,0.824,"9","AC007969.5"
0.739,0.260414132559394,0.478,0.395226194655474,1,0.873,"9","RP11-464D20.2"
0.739,0.698153544312448,0.478,1.03946291549496,0.846,0.498,"9","IGDCC3"
0.738,1.82816536502269,0.476,2.69395249312139,1,0.707,"9","SUMO2P17"
0.738,2.7988373490718,0.476,4.03948627347309,0.808,0.469,"9","CRABP1"
0.737,0.533013217700658,0.474,0.957055486505265,0.962,0.861,"9","HNRNPA1P4"
0.737,0.679600344564152,0.474,0.992715224079847,0.885,0.527,"9","POU3F2"
0.737,0.35223874221916,0.474,0.514123122042939,0.962,0.558,"9","PDRG1"
0.737,0.153421311295946,0.474,0.223496279236035,0.962,0.539,"9","CHCHD5"
0.737,0.578372721909164,0.474,0.84069438930963,1,0.932,"9","RPL3P4"
0.736,0.422535143565447,0.472,1.46514300895769,0.808,0.409,"9","RP6-105D16.1"
0.736,0.898356747280359,0.472,1.29798601194639,1,0.747,"9","ZIC2"
0.735,1.12638146512597,0.47,1.66825304701414,0.962,0.631,"9","LINC00649"
0.735,0.582989229072651,0.47,0.882444191984564,0.769,0.299,"9","AGBL5"
0.735,0.591068863948773,0.47,0.884780113044162,0.769,0.346,"9","DNAJC15"
0.735,0.303040344115869,0.47,0.439044172597809,0.962,0.583,"9","FBXO3"
0.734,1.2648353030662,0.468,1.86082234731324,0.731,0.309,"9","DPPA4"
0.734,0.854181082861694,0.468,1.24207641821571,1,0.896,"9","TRNT1"
0.734,0.52328651366374,0.468,0.75535561526061,1,0.963,"9","RPS26"
0.733,1.07205815211464,0.466,2.35769373342805,0.654,0.218,"9","ANXA2P2"
0.733,0.877018807431906,0.466,1.27706739275914,0.808,0.409,"9","AMPH"
0.733,2.0513284315457,0.466,3.06108711668126,0.923,0.525,"9","RP11-276M12.1"
0.733,0.207995238646476,0.466,0.301956874303988,0.923,0.541,"9","PPFIBP1"
0.733,0.365833562090443,0.466,0.619068463194918,0.808,0.394,"9","RP11-864N7.2"
